time,x,y,z,roll,pitch,yaw
11.458066,0.058163,-0.02449,0.018911,-176.43170124961054,1.4243050772779267,177.10254817064362
11.464148,0.058161,-0.024484,0.018903,-176.47535547753498,1.4084228778488492,177.1014371746946
11.470068,0.058174,-0.024466,0.018813,-176.38132731394603,1.4481920329827613,177.10617424572118
11.472051,0.058172,-0.024463,0.018808,-176.39911955118123,1.4347946139442354,177.10554351398247
11.476064,0.058171,-0.02446,0.018804,-176.42483182320615,1.426124519984664,177.1049743182189
11.484111,0.05817,-0.024454,0.018798,-176.4708400100478,1.412472743841868,177.10402215374495
11.492053,0.058183,-0.024435,0.018706,-176.3795502404515,1.4556554591492614,177.10734729798017
11.494042,0.058181,-0.024432,0.018702,-176.40035444415471,1.4433284185814543,177.10671545635145
11.500059,0.058178,-0.024425,0.018693,-176.4499270575921,1.4206499880583185,177.10543475233695
11.506062,0.058177,-0.024422,0.018689,-176.47246673627447,1.413549686980736,177.10495787168998
11.512061,0.058191,-0.024405,0.018599,-176.38066807637145,1.4573552783246564,177.10348533511035
11.514042,0.058189,-0.024402,0.018595,-176.4040598698978,1.4478259392852315,177.10290617678817
11.522052,0.058188,-0.024395,0.018587,-176.45473259176532,1.4324483827144183,177.10195399648185
11.52423,0.058187,-0.024391,0.018584,-176.47917453118922,1.4281634827092626,177.1015368002221
11.53009,0.0582,-0.024373,0.018492,-176.3912134382717,1.4658263254019905,177.10270833857732
11.534079,0.058197,-0.024371,0.018487,-176.41023816770138,1.4510229850726055,177.1020222080399
11.542078,0.058194,-0.024365,0.018479,-176.45387683012513,1.4298599495867745,177.10108299238956
11.546048,0.058194,-0.024361,0.018475,-176.47996582428556,1.4225508285589272,177.10067161794362
11.55005,0.058207,-0.024344,0.018385,-176.38609158563466,1.466479788342963,177.10072516740186
11.55406,0.058206,-0.024341,0.018381,-176.40906304262953,1.4583395688611225,177.10008062678003
11.560217,0.058204,-0.024334,0.018373,-176.45732156626045,1.4429066918156688,177.09914826819468
11.566096,0.058203,-0.024331,0.01837,-176.48170471417643,1.4363306513661223,177.09865796193537
11.570058,0.058222,-0.024326,0.018286,-176.4262720450726,1.4835842623714963,177.0383770079502
11.572095,0.058222,-0.024323,0.018282,-176.4496353122977,1.477372998810211,177.0376736108545
11.57814,0.05822,-0.02432,0.018278,-176.47165304547454,1.4677624429876597,177.03677102565953
11.582039,0.058219,-0.024318,0.018275,-176.49104573519836,1.458899545316869,177.03615337478686
11.58416,0.058218,-0.024315,0.018271,-176.51041921991683,1.449238383945985,177.03539990823714
11.590085,0.058237,-0.024309,0.018187,-176.4500970036022,1.4957382094873946,176.98191468531496
11.594074,0.058235,-0.024307,0.018182,-176.47017602526924,1.4821611172384896,176.98079785852656
11.598072,0.058233,-0.024304,0.018177,-176.49303510551127,1.4698845215373155,176.9796866173367
11.602132,0.058231,-0.024301,0.018173,-176.51424070937367,1.4599441236953985,176.97867697457096
11.606076,0.05823,-0.024298,0.018169,-176.53516753403326,1.4485194059098494,176.97762024140278
11.612056,0.05825,-0.024291,0.018085,-176.4767032004935,1.4984245133901852,176.9316618149834
11.614064,0.058248,-0.024288,0.018081,-176.49833401617227,1.4874320704822381,176.93060643645916
11.618038,0.058247,-0.024285,0.018077,-176.5233925970942,1.475781721049278,176.92926566126764
11.620045,0.058246,-0.024282,0.018073,-176.54542752848786,1.4674120402141746,176.9282854683542
11.626075,0.058244,-0.024279,0.018069,-176.56678730266626,1.458954594956212,176.92709615245943
11.630102,0.058264,-0.024272,0.017986,-176.50118360859628,1.5055629602578193,176.88695911076252
11.638043,0.058262,-0.024267,0.017979,-176.54148492794337,1.4891473990639075,176.88482355429124
11.642076,0.05826,-0.024264,0.017975,-176.56216918442144,1.4770328535353978,176.88352765032153
11.644026,0.058259,-0.024261,0.017971,-176.58684435603251,1.46858983900735,176.88229083076206
11.650063,0.058279,-0.024253,0.017887,-176.52205256867185,1.5163466990258492,176.845731264833
11.658062,0.058276,-0.024248,0.017879,-176.56123668892084,1.4924993274553882,176.843393276547
11.662466,0.058274,-0.024245,0.017875,-176.57940568550043,1.4810153726590416,176.84226023133584
11.666053,0.058273,-0.024243,0.017872,-176.5996729170064,1.475085008063553,176.84138392788836
11.670258,0.058294,-0.024233,0.01779,-176.53210767361975,1.5253146926451318,176.81341796520104
11.678066,0.058291,-0.024228,0.017782,-176.5719693332898,1.505790466041125,176.81119246719865
11.680029,0.05829,-0.024226,0.017779,-176.59236601398075,1.4959591542816315,176.81008584591478
11.686095,0.058289,-0.024223,0.017775,-176.6135026745568,1.488504923067976,176.8092633902476
11.690043,0.058309,-0.024213,0.017692,-176.54885735310447,1.53864501355046,176.77827693525143
11.698021,0.058305,-0.024208,0.017684,-176.5890306495692,1.513936193430352,176.77612593144036
11.702068,0.058304,-0.024206,0.01768,-176.6060856184384,1.5038414828666598,176.77528036133128
11.704025,0.058303,-0.024203,0.017677,-176.62710915529703,1.4964985817851044,176.77446268808035
11.714065,0.058322,-0.02419,0.017588,-176.5855240911752,1.5320785964814412,176.74837333706384
11.718138,0.05832,-0.024187,0.017584,-176.6087142231311,1.5201998086610964,176.74738858865166
11.722052,0.058319,-0.024184,0.01758,-176.63057378634568,1.50973805453977,176.74635708119692
11.726053,0.058318,-0.024181,0.017576,-176.64929424436704,1.5019942428130728,176.74567674402664
11.734143,0.058337,-0.024168,0.01749,-176.60295204741715,1.5411580293623974,176.72341457884212
11.738053,0.058336,-0.024165,0.017486,-176.62435523873233,1.5309271809163085,176.7226212405894
11.74003,0.058335,-0.024162,0.017482,-176.6452430953726,1.5230018359829582,176.72189911664407
11.746084,0.058333,-0.024159,0.017478,-176.66763731785997,1.511369836918539,176.7209425310291
11.754099,0.058352,-0.024145,0.017392,-176.6160038910475,1.5478900737921197,176.7042941172417
11.758048,0.058351,-0.024143,0.017388,-176.6373193574952,1.5386862701575479,176.70364762760443
11.76205,0.05835,-0.02414,0.017385,-176.65766077620543,1.531798086780016,176.703193307976
11.764025,0.058349,-0.024137,0.017381,-176.67871773891153,1.5219121773065785,176.70252731779678
11.770045,0.05837,-0.024126,0.017299,-176.60983903914774,1.5693556948936116,176.68675932593484
11.774036,0.058367,-0.024123,0.017294,-176.6321083453207,1.5534672228385207,176.68613069848536
11.776117,0.058365,-0.02412,0.01729,-176.65022807245276,1.541135783677482,176.68565818344334
11.782073,0.058364,-0.024117,0.017285,-176.67111849662948,1.529297767420231,176.68517287340327
11.786054,0.058362,-0.024114,0.017281,-176.69250852099637,1.519166069618204,176.6846108968181
11.790085,0.058383,-0.024102,0.0172,-176.62423537491347,1.5688009815518158,176.6719907875945
11.794034,0.058382,-0.024099,0.017196,-176.64569425511846,1.5608373368686557,176.67171963772054
11.798054,0.058381,-0.024096,0.017192,-176.6668353252392,1.55024154625576,176.67148228363862
11.800021,0.058379,-0.024094,0.017187,-176.68510965864587,1.5351505550458777,176.6710545342283
11.80606,0.058377,-0.024091,0.017183,-176.70473282152085,1.5234567685851863,176.67070204147046
11.814045,0.058396,-0.024076,0.017097,-176.65430227258298,1.560874438766068,176.66185429904493
11.818025,0.058394,-0.024074,0.017094,-176.67037481302216,1.5491659141078453,176.66166186276712
11.824126,0.058393,-0.024071,0.01709,-176.68706448576597,1.5390404976337826,176.66162501649174
11.830071,0.058413,-0.024057,0.017005,-176.62996968802332,1.5805208059372922,176.65414037394254
11.834053,0.058411,-0.024054,0.017002,-176.64599785185592,1.5716693286561334,176.6542477752525
11.838149,0.05841,-0.024052,0.016998,-176.66444647782902,1.5591945814481378,176.65422235425774
11.842079,0.058407,-0.024049,0.016993,-176.68293490923526,1.543854895321826,176.65412546372474
11.850069,0.058426,-0.024035,0.016908,-176.63265386912454,1.5837401927994197,176.63962639493786
