time,x,y,z,roll,pitch,yaw
21.899491,0.085521,0.059982,0.296714,-179.61759518191846,-8.848131862535693,-172.46426730441513
21.905451,0.085524,0.059967,0.296722,-179.58488185670163,-8.837595564416857,-172.46725840671914
21.909464,0.085527,0.059951,0.296731,-179.55279434908755,-8.825983958277599,-172.47020369744706
21.91141,0.085531,0.059934,0.296739,-179.52214625255013,-8.815088320766593,-172.47304228035333
21.917441,0.085579,0.059051,0.296915,-178.99293432547066,-8.607983120956627,-172.3038827290523
21.921414,0.085583,0.059036,0.296922,-178.97067053958583,-8.59841988207862,-172.30504019222752
21.928716,0.085587,0.059019,0.29693,-178.94718483958337,-8.588133531601942,-172.30652428605686
21.931485,0.085592,0.059001,0.296937,-178.92294176613905,-8.577426595847037,-172.30850891421835
21.933421,0.085597,0.058982,0.296945,-178.89688907984618,-8.566374474720735,-172.31132567615043
21.941475,0.085632,0.058263,0.2971,-178.48098456428804,-8.397580037509726,-172.21232061752963
21.945437,0.085636,0.058246,0.297107,-178.45771729108145,-8.388654962473366,-172.21520446392591
21.947393,0.08564,0.058227,0.297114,-178.4316030257565,-8.37933346823863,-172.21885768437443
21.953365,0.085644,0.058208,0.297122,-178.40424533341823,-8.370670556670682,-172.22284375260358
21.957438,0.08566,0.057655,0.297248,-178.10742772966165,-8.251360344883862,-172.1639797386579
21.959371,0.085663,0.057639,0.297254,-178.08760760927353,-8.24324589101179,-172.16608053409547
21.974817,0.085667,0.057625,0.29726,-178.0692847571051,-8.23619693628755,-172.16764217664024
21.974876,0.08567,0.057611,0.297265,-178.05018209274104,-8.229324390158268,-172.16903760141008
21.974923,0.085673,0.057598,0.297271,-178.03210147425565,-8.221924003151466,-172.1701139955387
21.97737,0.085706,0.057004,0.297409,-177.72914736358706,-8.100145440580059,-172.1091698747599
21.985525,0.085711,0.056983,0.297418,-177.70004960553007,-8.090410510405617,-172.11070258924238
21.989355,0.085713,0.056973,0.297422,-177.68685046337637,-8.084538859556694,-172.11095285989327
21.993362,0.085716,0.056962,0.297427,-177.67127827570496,-8.077680976039801,-172.11123304644238
21.997358,0.08572,0.056949,0.297432,-177.65510754267376,-8.068678982765096,-172.11140107253223
21.999344,0.085723,0.056937,0.297438,-177.6386479610636,-8.059004830037033,-172.11181854511563
22.013698,0.085759,0.05639,0.297569,-177.37304599929547,-7.938259259691658,-172.05778890481787
22.013752,0.085761,0.05638,0.297573,-177.3592105225746,-7.931743293170152,-172.0582633291864
22.017554,0.085791,0.055888,0.297685,-177.14272319676655,-7.842076308029002,-172.03181419098638
22.019595,0.085793,0.055881,0.297688,-177.13287365235556,-7.837719522108543,-172.03182949776422
22.029467,0.085797,0.055867,0.297694,-177.1150715335717,-7.828168612777798,-172.03166858432095
22.033354,0.085798,0.055861,0.297697,-177.10810468890264,-7.8234944897666,-172.03109919251654
22.039551,0.085819,0.055436,0.29779,-176.9175443794247,-7.747866036047721,-172.02726085124905
22.041397,0.08582,0.055433,0.297791,-176.91531503699235,-7.744491658275044,-172.02618671396326
22.048443,0.085822,0.055429,0.297793,-176.91158257370532,-7.7416623731525585,-172.02566945810372
22.053366,0.085824,0.055422,0.297796,-176.90695671148285,-7.735680049125262,-172.02503551203938
22.057359,0.085841,0.055067,0.297863,-176.7651552216764,-7.681286262796386,-172.00910987584467
22.059374,0.085842,0.055064,0.297864,-176.7648618718802,-7.677992644203988,-172.00848763268968
22.065378,0.085843,0.055062,0.297865,-176.76329551358774,-7.675116060913816,-172.00828773885257
22.069362,0.085844,0.055059,0.297867,-176.76084285357348,-7.671147018831111,-172.00810951053904
22.077471,0.085856,0.054754,0.297917,-176.6301180139443,-7.628912389374042,-172.02594981886392
22.081414,0.085858,0.05475,0.297919,-176.62601076401148,-7.622754195996336,-172.02593628154688
22.09252,0.08586,0.054746,0.297921,-176.6226106218433,-7.616446872864682,-172.02566380176094
22.092602,0.085862,0.054741,0.297924,-176.617084942905,-7.609590532275877,-172.02549568879397
22.097332,0.08589,0.054365,0.297982,-176.491193626163,-7.558411238833138,-172.02156092704723
22.101418,0.085892,0.054359,0.297985,-176.48418491352024,-7.552950047677372,-172.02095215056647
22.105576,0.085894,0.054354,0.297988,-176.47700403551463,-7.5464704783858965,-172.02008720730316
22.1074,0.085896,0.054348,0.297991,-176.4688133176748,-7.540296231518192,-172.01905365531266
22.11337,0.085897,0.054345,0.297993,-176.46547038036485,-7.535409018998034,-172.01752805100256
22.119354,0.085913,0.054016,0.298022,-176.4221008960577,-7.495570025944114,-172.07221363664132
22.12652,0.085914,0.054013,0.298023,-176.41985808053198,-7.492082556927463,-172.0712321167806
22.130012,0.085915,0.05401,0.298025,-176.41684262434924,-7.489220221627677,-172.07030569338121
22.131784,0.085917,0.054006,0.298027,-176.41314906130023,-7.484685668623521,-172.0692693337869
22.14138,0.085931,0.053774,0.298034,-176.40106908707205,-7.466404139307886,-172.08600532850434
22.145385,0.085931,0.053772,0.298034,-176.4000553107126,-7.464760507582184,-172.0858062899057
22.14947,0.085932,0.05377,0.298035,-176.398295815457,-7.462361183327325,-172.08562847858937
22.153473,0.085932,0.053768,0.298036,-176.39488426594662,-7.461445827117039,-172.08569131377007
22.157377,0.085957,0.053501,0.298039,-176.33336932419783,-7.430667902131591,-172.05843451908729
22.162359,0.085957,0.053498,0.29804,-176.32809759800793,-7.429318725942587,-172.0583804741858
22.165368,0.085958,0.053494,0.298042,-176.31995763391026,-7.426335867567169,-172.05823111662167
22.167366,0.08596,0.05349,0.298044,-176.31249791170592,-7.423188820502635,-172.05802745212122
22.173413,0.085961,0.053484,0.298046,-176.30144313412407,-7.417664275121923,-172.05765807504028
22.179387,0.085981,0.053432,0.297997,-176.1888766811033,-7.355825277951892,-172.02997022949222
22.185369,0.085984,0.053422,0.298002,-176.1708775051133,-7.346604194348199,-172.027821760798
22.189399,0.085986,0.053418,0.298004,-176.16188621380945,-7.341998448579518,-172.0266328116733
22.191389,0.085987,0.053414,0.298007,-176.15292776126068,-7.337410505418277,-172.0249879636829
22.197385,0.084551,0.055473,0.29625,176.09663853817227,-11.62496865640266,-174.75721939135568
22.201388,0.084558,0.055437,0.296262,176.14646017567708,-11.605667508428834,-174.76691412061163
22.205441,0.084566,0.0554,0.296276,176.1974647101777,-11.583063051198721,-174.77649255769586
22.209417,0.084575,0.055365,0.296289,176.24743397357832,-11.556815030727472,-174.78560974507965
22.213359,0.084583,0.05533,0.296303,176.29908657924835,-11.529602724022944,-174.7950237513449
22.217426,0.083847,0.056827,0.295409,172.31448025293753,-13.851227383704364,-175.34718733858912
22.221489,0.083857,0.056782,0.295424,172.37788408639446,-13.822218070898453,-175.36917259924658
22.22741,0.083876,0.056693,0.295455,172.510281081957,-13.76153239764589,-175.41472017781902
22.2334,0.083887,0.056648,0.295471,172.5808968079573,-13.728069202993796,-175.43870605820612
22.237412,0.082694,0.059859,0.294057,165.2927786380065,-17.504288935527804,-174.7770422777322
22.239372,0.082705,0.059804,0.294072,165.37647659040775,-17.474300859186414,-174.81900775797976
